geography,sex,educ,age_grp,year,month,date,race,rr,var,sd,month_from_start,rr_lower,rr_upper
all,all,all,65andup,2020,9,2020-09-01,aian,0.9150551069644968,1.4809531880144989e-5,0.0038483154600610628,33,0.9075434102384531,0.9226289776725973
all,all,all,65andup,2020,10,2020-10-01,aian,0.9855703283687479,1.4629771785366708e-5,0.0038248884670492953,34,0.9781019871059051,0.9930956944837569
all,all,all,65andup,2020,11,2020-11-01,aian,1.0284729201760834,1.3352394240460443e-5,0.003654092806766194,35,1.0213357777326686,1.0356599373065187
all,all,all,65andup,2020,12,2020-12-01,aian,1.0520882559062485,1.1372957803042362e-5,0.0033723816217982156,36,1.0454991081481835,1.058718931072457
all,all,all,65andup,2021,1,2021-01-01,aian,0.9965025371126269,1.0938390815053318e-5,0.003307323814665464,37,0.9900412209941053,1.0030060217844352
all,all,all,65andup,2021,2,2021-02-01,aian,0.9097793536684943,1.3225516813533107e-5,0.0036366903653642425,38,0.902679290556461,0.9169352626348882
all,all,all,65andup,2021,3,2021-03-01,aian,0.8454409214509071,1.3090077736336763e-5,0.0036180212459764197,39,0.8383792568424024,0.8525620664277964
all,all,all,65andup,2021,4,2021-04-01,aian,0.8184648806602091,1.3164008134326029e-5,0.0036282238263819983,40,0.8113843664024655,0.8256071827514753
all,all,all,65andup,2021,5,2021-05-01,aian,0.8206852574058265,1.3052749413296305e-5,0.003612858897507112,41,0.8136345160305627,0.8277970986397634
all,all,all,65andup,2021,6,2021-06-01,aian,0.8687986579986803,1.451737032438042e-5,0.0038101667055891954,42,0.8613627354942133,0.8762987729057368
all,all,all,65andup,2021,7,2021-07-01,aian,0.8380596407279479,1.325006754312459e-5,0.0036400642223901204,43,0.830955397495454,0.8452246216029898
all,all,all,65andup,2021,8,2021-08-01,aian,0.9015046628228556,1.265875864625983e-5,0.0035579149295984903,44,0.8945580516615925,0.9085052172766038
all,all,all,65andup,2021,9,2021-09-01,aian,0.9068950833908397,1.2426861855711848e-5,0.003525175436160851,45,0.9000119928632763,0.9138308142560723
